 f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49, f50, f51,Type
7.155751365,4.024844796,3.06069754,1.652595927,1.611826118,1.705877028,1.350176335,0.907376421,1.243845026,0.659452342,0.415958737,0.628919323,0.642404757,1.153223777,1.188881727,1.604705349,1.380710848,1.546932243,1.656934107,1.951505757,2.288830406,2.55397224,2.276525488,2.206788851,2.733064954,2.811424076,6.619515191,4.651736075,3.403938779,2.635216674,2.081713496,1.765307118,1.674015926,1.358838896,1.275854192,1.524434351,1.446107511,0.932423485,1.409712695,1.498437963,1.261735188,1.511900282,1.498543943,1.472455776,1.583823762,1.964915502,1.904643657,2.409276755,2.36340648,2.777813852,2.677390171,2.811940156,real
7.250534812,4.906073837,3.34387899,2.840212626,1.959755403,2.08915636,2.083899888,1.962141053,1.36973205,1.469476526,1.182473068,1.607636867,1.634178591,1.949833409,1.947079663,1.416577416,1.528945893,1.278528263,2.158193801,2.219602474,2.269726146,2.274090874,3.082175122,2.622982929,2.894420004,3.169260127,7.40267697,4.663886789,3.956930725,2.817020985,2.534597341,2.322662418,1.958686244,1.675431845,1.62133935,1.44477718,1.236131691,1.283031444,1.599315913,2.119131448,1.790060001,1.253534928,1.663523662,1.709530096,2.247033859,2.395274248,2.590703301,2.40985327,2.552357501,2.776516366,2.814123808,3.013224548,real
5.888530475,3.200613241,1.693783333,1.297680469,1.230903293,0.10710437,0.419020019,0.141560407,0.720177029,0.158290443,0.173596096,0.919630403,0.805150753,0.904765114,1.541476346,1.098043232,1.294924324,1.41189649,1.229061455,1.260556231,2.194311526,2.203232663,2.209085385,2.564232941,2.431603394,2.392614739,5.370277509,3.483828824,2.004469845,1.637456066,1.332442774,0.150099252,0.303236669,0.491021624,0.184356258,-0.015135563,0.213014869,0.993576235,0.776349303,1.511220973,1.72000525,1.179573158,0.953942235,1.478205733,1.324846487,1.388682768,2.218826493,2.252357207,2.511711692,2.600118088,2.420125321,2.328281675,real
6.041453244,2.558843716,1.27293793,0.815691593,0.512931875,1.188550324,0.711026857,0.424170894,0.774507208,0.718129671,0.112598146,0.990485811,1.199996119,2.026938585,1.894818709,1.520288451,1.002486376,1.010470464,1.497606633,1.963930294,2.351419754,2.863099261,3.025338855,3.0257359,3.097417563,3.062498876,5.107887594,3.39318422,2.002169747,1.262662116,1.010907468,0.940488987,0.836184152,0.523834577,0.75200551,0.905267687,1.07384062,0.83081412,1.037051698,2.075959537,1.787893349,1.63686403,1.110029722,1.257181564,1.626682116,2.142072844,2.275771115,2.641333861,2.808746057,2.959225143,3.165490041,3.224387941,real
6.659085247,4.175626833,2.94018867,2.103710301,1.722872265,1.676965371,1.007162752,0.986256239,0.915464602,1.341885677,1.464053715,1.488233779,1.238060176,1.649178893,1.910215773,1.524562054,1.655755984,1.774974896,1.74404747,2.318521197,1.915653643,2.571447603,2.570320592,2.926779144,2.61391192,2.703628868,6.766417396,3.23479014,2.59487586,1.724044636,1.220212113,1.055942117,0.675407515,0.40226307,0.603286152,0.781418724,1.008495119,1.57142932,1.443653763,1.241327001,1.672394682,1.409838331,1.831872473,2.094073573,1.785639526,2.303715309,2.354751035,2.655504778,2.700072156,2.7083984,2.59757912,2.633908788,real
6.984015607,4.42981244,2.777549093,2.503691991,2.279954205,1.48154104,1.47648092,1.141788926,0.985934975,1.175737079,1.207999383,1.180250599,1.551987954,1.310270846,1.716704806,1.560747365,1.547725249,1.707553599,2.03714453,2.468925108,2.615620871,2.724431807,2.740501952,3.229209219,3.482098465,3.476579087,6.178934278,4.048680664,2.65647153,2.199280929,1.734311169,1.133839678,0.885502677,0.733870058,1.046945148,0.220686361,1.145741893,1.006321778,1.300210135,1.59444608,1.396546404,1.389477548,1.410028704,1.57426361,1.786334562,2.050429823,2.488725531,2.607555292,2.704659067,2.816815127,3.416330627,3.362516975,real
6.717628005,4.379995169,3.207216341,2.598781451,1.777153423,1.693477365,1.918006384,1.471722242,1.095869375,0.962800581,0.817001654,1.059081432,1.573176918,1.325163291,1.527535782,1.099935797,0.933564558,1.888963952,1.975941779,2.388396175,2.272947713,2.494148846,2.761821732,2.752391427,2.389132164,2.955347343,6.856410723,4.596903575,2.985301284,2.616371949,2.093682656,1.806722932,1.505140539,1.285925364,1.074486644,1.284323176,0.968877295,0.856981295,0.898078889,1.283169961,1.861054871,1.163109269,0.668058264,1.372878455,1.852496292,2.384765007,2.443503736,2.730113502,2.943179684,2.663389483,2.482804451,2.89987124,real
5.466501847,2.678756297,1.801794065,0.959762869,0.209550568,0.304192191,0.10770559,-0.291312752,0.079270601,0.207410429,0.159610247,0.299894291,0.476201543,1.015754411,1.269526296,0.910283027,0.063773829,0.702574998,0.939860214,1.305210799,1.861298674,2.255428443,2.552711811,2.492872594,2.188505119,2.652212535,4.963933502,3.066905791,2.203919494,1.389208801,0.424773797,0.294427698,0.295171686,0.177037962,0.10303497,0.174164045,0.085618378,0.185134786,0.561476779,0.743835751,1.351297418,0.109728509,0.260582348,0.889458726,1.117116366,1.511871852,1.812656803,2.190588234,2.624888554,2.677055022,2.503254542,2.830179074,real
6.041704614,2.893636734,2.479486471,1.44363854,1.298142768,0.952888543,0.544316754,0.356657455,0.304029354,0.185974928,0.326607262,0.710072436,0.78473808,1.032024575,1.10748338,0.804212151,0.901763041,1.260136863,1.360767822,1.767525196,2.077387658,1.832272193,2.437505867,2.363059235,2.135642936,2.797744919,5.597035698,3.42439402,2.142380314,1.058039974,0.879827915,0.757791859,0.786540867,0.456062351,0.441082218,0.180367486,-0.025313557,0.598875235,0.479665061,0.553979883,1.088776037,1.208519178,1.161685144,1.159766158,1.484227443,2.299079617,2.641108244,2.023059329,2.613438337,2.198891196,2.544245343,2.844336588,real
5.475975659,3.796046362,2.354293659,1.028188782,0.888909017,0.962139133,0.950523827,0.072826666,0.088142326,0.078399691,0.578566655,0.570846866,0.825705584,1.294028111,1.74642754,1.094309177,0.797156162,1.623176348,1.681732019,1.37486716,1.758779814,2.389944945,2.339427551,2.419426651,2.559883515,2.842915695,6.772548404,3.772768502,2.046855356,1.772306018,1.258340014,0.633815068,0.812693644,0.499820313,0.188485619,-0.194518,0.084336513,0.651235929,0.826332629,1.415488995,1.679664014,1.123867536,1.01651317,1.670758705,1.262963214,1.473215204,1.688615997,2.354535187,2.24015623,2.577762311,2.805072121,2.672935531,real
5.265139049,2.495673696,1.738047898,1.030804621,0.403215306,0.248569737,0.297812024,0.065254283,0.271429599,0.478958662,0.624617961,0.323495311,1.153111222,1.077324659,1.3006131,0.856238878,0.652724285,1.280889155,0.989604947,1.464690226,1.735088251,2.163087335,2.410450802,2.604961632,3.025375578,2.937717449,5.320818808,3.164053719,1.624978083,0.612774749,0.590108342,0.501057722,0.04259441,-0.264607729,0.471487597,0.687596323,0.58237046,0.365676636,0.51440731,1.482054691,1.48299886,0.686215522,0.522043564,0.948090916,1.264276872,1.516445639,1.987785339,2.399297245,2.071682877,2.03935922,2.856673048,2.938427629,real
6.089825465,3.253730061,1.941394422,1.194254837,0.503564716,0.813079788,0.694809479,0.323610407,0.910023256,0.908479331,0.150615871,1.493745095,1.46830595,2.217793197,1.924424619,1.219929675,1.417123515,1.410841703,1.805129813,2.170640919,2.475053869,2.841103978,2.454933261,2.756985119,2.859498371,3.02505654,5.141962134,3.371278102,2.777107222,1.941815585,0.929627546,0.81783962,1.398504852,1.090584633,0.461279549,0.922838377,0.327465549,1.025423193,0.967463497,2.182692573,2.056774712,1.384952418,1.327872143,1.685858541,1.835606111,2.178296156,2.581973553,2.568057811,2.437696703,2.357569216,3.187690469,3.251978032,real
6.543118565,4.245724295,3.307097448,2.584113012,2.025203869,1.852392218,1.525138744,1.090135677,1.016625019,1.217219317,0.708433295,1.000239344,0.926161157,1.391671695,1.381204631,1.187581065,1.515477127,1.576010965,1.938248879,2.102780149,2.565693958,2.553604037,2.869541899,2.650285922,2.732125101,3.052805174,6.861798926,2.889455501,2.494509371,1.253019313,1.083525534,0.889253158,0.704406011,0.551228281,0.509692331,0.717280327,0.926040195,1.030955783,1.165693534,1.632296059,1.977117411,1.335777694,1.236551737,1.744901772,1.932286656,1.92237522,2.319399558,2.373396371,2.64955234,2.695679265,2.860635303,2.964289533,real
9.697826094,11.15521704,12.22402258,12.14878102,11.72765129,10.89882159,9.095039953,9.454216361,10.16428345,10.45237173,8.877520806,7.85194641,7.127800536,6.769865204,6.748648169,8.081761371,6.513874768,5.624771817,6.542926525,7.890888874,7.861426773,6.432591607,5.976517028,6.926758549,9.28389593,9.606255671,8.944824755,11.83168835,13.2693969,13.6596414,12.92372501,12.71240811,11.00917682,10.56720215,10.60269908,10.92857104,10.3696739,8.843687592,8.21683619,7.835539274,8.192971139,9.286152259,8.098847374,7.61728465,7.974772785,9.010946007,9.641576604,8.508176334,7.511026055,8.754173975,10.17198044,10.11924814,real
7.096057491,4.733969835,3.378403075,2.454421877,2.335772938,1.71534133,1.477002388,1.375329115,0.630751095,1.088893591,1.007535129,1.389082234,1.371112161,1.792540159,2.166556885,1.677135096,1.275454369,1.641710433,2.066636857,1.852148311,2.529695731,2.543669035,2.437364104,2.848239628,3.1547574,2.79952246,7.449463407,4.935838564,3.373642229,3.007229101,2.754161601,1.864324593,2.090616243,1.560580696,1.247327908,1.324411767,1.491314134,1.524846129,1.339052893,1.866645933,1.829372006,1.795094912,1.540794902,1.723100242,1.976350278,1.958943601,2.489293289,2.602292109,2.468796885,2.624109467,3.018704501,2.722981891,real
6.660040017,3.179786456,1.77255405,0.80558167,0.765944648,0.351377515,0.211297895,0.72346768,0.460647638,0.905395225,0.395460312,0.838822718,1.194647692,1.3792729,2.002707956,1.416646866,1.292048259,1.377492191,1.161110626,1.870098415,2.010337503,2.56060101,2.444578068,2.335746573,2.77165636,3.076001467,6.181138696,4.539067249,3.472155704,2.57567341,2.412980504,1.93059569,1.564677703,1.709244394,1.67463705,1.240379195,0.411891483,0.722550229,0.926039919,1.606022303,1.723971872,1.621572507,1.43821426,1.561860402,1.34049308,2.347058458,2.181198458,2.277043421,2.170899443,2.666104562,2.938349799,3.034607544,real
6.099367271,3.416446264,2.445049235,1.657441675,1.420897365,1.064284831,0.543534903,0.899202591,-0.191649959,0.073153712,0.39993697,0.907580946,0.591790325,0.574378435,1.015472976,1.068816726,1.184437338,1.656649438,1.778404004,1.411062726,1.322386445,1.705580739,1.856020243,2.275271799,2.680064394,2.210724389,6.403064253,2.679071623,1.712727249,1.026612212,0.20035432,0.1682265,-0.159386545,0.034849186,0.392684947,0.342253537,-0.002166161,0.77920442,0.97240443,0.714791757,1.11591712,0.945820049,1.050315433,1.395661794,1.63165009,1.412604451,1.462942662,1.857540179,2.383004362,2.555061279,2.757896194,2.45193354,real
6.672460682,7.164507725,7.097162312,6.830239072,6.480227459,6.429956972,6.968414998,7.836427856,8.488947013,8.853018463,9.07389453,9.342920236,9.579242054,9.652113081,9.306521167,8.274724555,8.790875131,9.61676881,10.13253737,10.11723094,9.163907982,9.466455994,9.292645214,8.752143755,9.623723545,9.142857801,10.2233899,10.40993985,10.65351611,10.01285454,10.63919687,9.701348899,10.28088766,10.18334211,10.10916608,10.20312766,10.04581807,10.9910709,10.397692,10.8591836,11.62486788,9.09805855,9.439056542,10.51805751,11.71366364,12.75627689,12.40240616,10.87633546,12.76984376,11.2904132,13.50905102,12.29304043,real
6.759471753,3.03552262,1.953821102,1.15601237,0.887898435,0.837842765,0.740174166,0.673939879,0.570865952,0.335810047,0.948787665,0.92644928,1.030052582,1.780171293,2.066178778,0.980197813,1.194011565,1.042409569,1.146773716,1.547940458,2.18136032,2.575458362,2.578647128,2.90134052,3.048173195,2.854888079,5.677467086,3.289631509,1.693079904,1.386936081,0.083280602,-0.262797774,0.401160115,0.483043688,0.361041422,0.433437954,0.705905098,0.54073124,0.795387669,1.612767709,2.176462471,1.186800768,1.412444329,0.860534786,1.5093015,1.745440651,2.085308234,2.65223778,2.779495699,3.094405417,3.11478522,2.74915134,real
5.857229887,2.305190332,1.139067221,0.663561102,0.513444779,0.468774019,0.860332449,0.810458487,0.815209042,1.268084366,0.811049589,1.051329177,2.103502545,2.198044103,2.251947697,2.173681796,1.835664791,1.948115282,2.071220173,2.41706707,2.277985976,2.915683219,3.192164549,3.572658724,3.260215865,3.290581769,6.221011567,3.763447005,2.992265683,2.300248118,1.640309692,1.796081432,1.757308963,1.480746671,1.500627768,1.560278718,0.82868387,1.483054503,2.199157818,2.205194488,2.360231283,2.225607358,1.97717299,2.14328794,2.223674663,2.20771792,2.736232334,2.932318642,3.335479969,3.388748684,3.223501169,2.99362563,real
7.574679032,4.97935962,3.608033823,2.729409578,2.508492914,1.809931575,2.033723005,1.725769279,1.43654471,1.541648044,1.59806051,1.679787178,2.078467045,1.928439733,2.257286482,2.000899591,1.850922712,2.356191776,2.338754786,2.530076816,2.851228536,3.031404012,3.178478331,3.121244913,3.332574022,3.378156315,7.560831087,4.725382554,3.899526677,2.628889094,2.473970534,2.698707549,2.117654341,1.856948617,1.585234902,1.678759462,1.562212425,1.843927228,1.83637447,2.021760791,1.867293673,1.627579557,1.634636246,1.719784613,2.17995174,2.818516743,2.925258953,3.211595186,3.273100826,3.102068945,3.471125485,2.962427868,real
7.162286171,4.248078267,2.985983708,2.313657993,2.030178422,1.402052672,1.272355388,1.708736062,1.193823162,1.281062246,1.25134954,0.902384015,1.78737096,1.995200818,2.148021836,1.803658138,2.082051079,1.638395044,2.434925932,2.869301735,3.230135303,3.269127456,3.392286338,3.354581987,3.273359703,3.418638804,7.046686638,4.633922019,3.509540051,2.998631567,2.29042594,1.832106639,2.041903392,1.920344162,1.310372262,1.533891648,1.677490695,1.772267804,2.21648083,1.806205563,2.121601136,1.809040036,2.256793108,1.924790165,2.584005167,2.842715627,3.175808989,3.554045837,3.444102945,3.405522048,3.43228257,3.410724883,real
7.705016673,4.743605457,3.041225086,2.306478619,1.98969245,1.487158387,1.668360242,1.455042735,1.591225521,1.528039527,1.129228829,1.232014505,2.076817191,1.708684379,1.967944285,1.427385386,1.375637263,1.564457594,2.023587346,2.620219106,2.71223556,2.612217225,2.888477068,3.448545489,3.272953569,3.686928718,7.81557286,4.614420111,3.653736911,2.896603468,2.391668754,1.545745727,2.076968817,1.7584445,2.085131119,1.779487317,1.302130119,1.132610844,2.284003445,1.764326343,2.141573772,1.851434598,2.202840471,2.13980338,1.989691865,2.423018824,2.888489696,2.750919804,3.040463993,3.223299625,3.153010169,3.473582511,real
7.356714148,2.842520943,1.308503839,1.158536645,0.459933991,0.419365347,0.764260204,1.130915326,0.727421097,1.30201537,1.590231617,1.898772397,2.583695032,2.261413719,2.282826398,2.261797598,1.907641893,2.273806736,2.606701651,2.95570309,2.969465386,2.89354195,3.353308905,3.622071448,3.732415605,3.469720344,6.550896349,5.226196686,4.228609252,3.318172032,2.686324346,2.60785273,2.469046543,2.459624008,1.93511794,2.051247889,1.781383498,2.274451361,2.574314306,2.338356477,2.284396929,2.477380574,2.246542265,2.332590763,2.246960675,2.803892776,3.121319357,3.156734512,3.171149476,3.795865702,3.697447725,3.418745726,real
6.667913271,3.775898226,1.227847947,1.396845263,1.258517945,0.711838436,0.611189609,1.873787886,1.782344228,1.663821919,1.852951313,1.838166637,2.22808446,2.526099165,2.245731485,2.392551716,2.173804322,2.639129909,2.634565155,2.867217447,2.86961581,3.393454836,3.614036466,3.438778788,3.537855293,3.299849931,7.633641422,5.2404124,4.128903865,3.459609063,2.917948109,2.761276329,2.551585866,2.272298653,2.27207442,2.115916745,1.942137118,1.862627598,2.455126561,2.322808896,2.280152155,2.252187989,1.737761502,2.622004154,2.762032169,3.046784636,2.834591902,3.377551872,3.517403245,3.688856718,3.6858841,3.573271165,real
6.600135097,3.908973257,2.610302856,1.775945433,0.945391987,0.68278591,1.273414499,1.33383215,1.029382561,0.45198509,0.885823204,1.511482766,1.529607264,1.680865595,2.190054352,1.788282516,1.463849113,1.45125549,1.572937933,2.004114774,2.677889502,2.688966263,3.329620568,3.522655137,3.187969082,2.856876988,6.365797463,3.585297028,2.055018831,1.471100219,1.056977793,0.495424779,0.868632482,1.453347772,0.936006864,0.583975793,1.219957391,1.778164389,1.224974622,1.611884577,2.307192543,1.792768691,1.539008767,1.487495926,1.706893355,2.147404951,2.283278236,2.550108902,3.33078465,3.29171677,3.034355853,2.723027694,real
7.284433026,4.975410434,3.762914368,3.046413871,2.962558116,2.182059572,2.258439721,2.039204977,1.998105456,1.834702009,1.489583795,1.336284831,2.410127676,2.748454868,2.548727822,2.508843148,2.041545445,2.648187001,2.620323653,2.700141139,3.225314759,3.313829257,3.923709398,4.056737703,3.804134768,3.362215567,7.250025684,4.744376164,3.335500976,2.712557055,2.440291852,2.007721491,2.093201554,2.117758508,1.725296526,1.732780852,1.68143317,1.65866897,1.962585029,2.821865795,2.774911584,2.105591411,1.708889476,2.664524896,2.603838611,2.778319318,3.149639993,2.989320713,3.985304769,4.140034898,3.700168627,3.421591056,real
7.657296871,4.299168972,3.25400195,2.710347223,2.420601175,2.038641282,2.057709261,1.722548642,1.127172094,1.325512453,1.921913079,1.913047901,2.344808667,1.825403945,1.939087662,1.931853402,2.390996422,2.956060424,2.60183313,2.598443879,2.851350987,3.012637068,3.962880915,4.042500516,3.653896632,3.702222532,8.101506629,5.711818237,4.319810676,3.79245346,3.505999253,2.790346161,2.457283491,2.479718164,2.376971898,2.542504628,2.259331008,1.457943264,2.347331203,2.42669755,2.420916582,1.907552294,2.458789146,2.679923516,2.556433036,2.530730428,3.183493619,3.124836882,3.887636226,4.015320305,3.881270645,3.65629917,real
6.842508533,3.292707883,1.091262596,1.153609647,1.064991126,0.173746701,1.316433186,1.56001088,0.952129249,0.779015813,0.908183375,1.69646341,2.080481587,1.468588209,1.612013513,1.748822999,2.140798945,1.907485674,2.387051164,2.651341325,2.427582103,2.73308586,3.534074484,3.804248206,3.313036685,3.074582257,6.329761599,4.221064697,3.274470446,2.515226558,2.255371157,2.057751604,1.860270995,1.457052741,0.935304835,1.107381055,1.652064485,1.645326024,2.182801555,1.61746807,1.707339825,2.059745523,2.116387429,1.773270846,1.999267282,2.688762217,2.536724325,2.706263504,3.472951071,3.718492553,3.538220017,3.163173336,real
6.775555123,4.598203027,3.342280055,2.893838777,2.038886244,1.904181328,1.721299851,1.334911394,1.624265652,1.123786139,0.988734432,2.134894261,2.411908899,1.623616051,1.922415861,1.772028733,1.864876112,1.855200019,2.177320385,2.625968463,2.540733225,2.523959804,3.254217563,3.33324725,3.457341411,3.208736474,6.359649696,3.296023681,2.268935472,1.612723309,1.067415568,0.603850728,1.036707112,1.367540055,1.136061573,1.436822898,1.254931063,2.022053809,2.190711143,2.092431785,1.668604201,1.073449513,1.552724982,1.888375134,2.252542533,2.662184425,2.646330079,2.696206791,3.232214048,3.178202999,3.395851162,3.138542227,real
6.801238371,3.876177065,2.874889907,1.727331501,0.662705722,1.168879457,1.855463182,1.348976246,1.267004978,1.517404998,1.695211173,2.15191766,2.094284605,1.475169475,2.052413685,2.262577026,1.560357596,2.181975553,2.670622437,2.307216389,2.638617321,2.94648935,3.488307413,3.993908039,3.53502203,3.165734526,5.445218119,3.347962434,1.542214425,0.813520232,0.576780445,0.360721937,1.004175902,-0.075397915,1.376101821,1.292338217,1.234310873,2.042557977,2.198830106,1.605272333,2.193301888,1.832670228,1.460750646,2.277693451,2.727401838,2.418440565,2.447654361,3.178501609,3.566035586,3.948889869,3.661080929,3.648906493,real
6.142464681,3.679104051,2.412854659,1.73756446,1.272035279,0.970149956,0.776633942,0.808013519,1.430598367,1.50202865,1.076415044,1.264713892,1.752334939,1.687584639,1.712204802,1.39412601,1.839714133,2.978720273,2.469681617,2.374371956,2.96594873,3.009910091,3.630142063,3.495680967,3.456782006,3.415122291,7.616586344,5.087365181,3.837935068,3.424874488,2.82747668,2.357807377,2.365645092,2.529546772,2.22132198,2.117847558,1.086236585,2.198707267,2.071408993,1.930773371,1.733509431,1.613042079,2.153738259,2.439916298,2.385514873,2.752681794,3.153965459,3.285476394,3.790179549,3.558386108,3.232685773,3.377263812,real
5.17823513,0.851211107,-0.013472419,1.440043912,1.213451736,1.156195523,1.105416428,0.864610136,0.953973663,1.286847229,1.260354215,1.461252912,1.814668439,1.605970568,1.912420975,1.699973966,1.48155858,1.796310844,2.398079785,3.091913564,3.04081251,2.929080113,3.495288103,3.891302123,3.674688566,3.564755942,5.492722703,2.420647779,2.317200403,1.687016377,1.152783158,1.514083212,0.94366903,0.845050959,0.797694203,0.95457104,1.196658123,1.455826367,1.683389239,1.806333191,2.26520345,2.279767406,2.155871645,2.199154379,2.024155538,3.033086285,2.948339578,3.510470962,3.742931765,4.122541,3.715761545,3.442852421,real
6.185036798,4.435993593,3.264544138,2.498751686,2.192052963,2.152567323,1.881980418,1.312856845,1.320688364,1.35197254,1.032789021,0.770318106,1.880993379,2.458094577,2.177354759,1.800175285,1.71482843,2.061154909,2.311225149,2.544608598,3.120982864,2.909341203,3.484314304,3.736021804,3.409744008,3.247374056,6.774609175,3.708021665,2.535024284,1.838879767,1.301248775,0.903781551,0.851674969,0.996152151,1.046240861,1.120103569,0.817102315,0.855599137,1.202802954,1.793523893,2.130700512,1.609209786,1.3756719,1.968327176,2.451677786,2.588650734,3.063768696,2.613808516,3.745070353,3.832781887,3.418613735,3.499993808,real
6.322693206,3.092972056,1.523069017,1.499190348,0.575590192,0.632384125,0.541508518,0.698453541,0.816825246,1.054419361,1.324059598,1.842450275,2.104828403,1.498435074,2.870074093,2.377585096,2.268081364,2.214983724,2.069713109,2.713408972,2.634124198,2.547030935,3.526876238,3.774506377,3.381512721,3.433384914,7.043594612,4.760160302,3.459155632,2.906750661,2.337147052,1.939376442,1.796162958,1.618020662,1.453808421,1.343302013,1.755799919,2.084988131,2.507635147,2.457802615,2.937736083,2.324322048,2.368675308,2.532078042,2.098613982,2.623104046,2.533763752,2.854494518,3.393792818,3.509396211,3.496385053,3.629011142,real
7.801071444,5.182285266,3.587578312,3.180958695,2.543131526,2.221272571,2.074496129,1.626008149,1.546920499,1.741618102,1.276305599,1.581288588,2.306806337,1.876403305,2.179588215,1.907282077,1.509270132,2.119796994,2.636736551,2.341789343,2.209342986,2.59757313,3.384604125,3.41392741,3.095944403,3.091248449,6.958145922,3.158262217,2.480418431,2.053306973,1.429769055,0.954531204,1.160370724,0.484662644,1.185282175,1.133795418,1.314780694,1.884267989,2.188013633,1.752702892,1.850154042,1.961920591,1.551451307,2.087766326,2.674936441,2.278442461,2.079440299,2.704349925,3.044097939,3.177052452,3.169135622,3.105087823,real
7.440082487,5.343517609,3.542445939,3.160794826,2.509253125,2.360412571,2.627872527,2.244772041,2.117430261,1.886609713,1.692714166,1.89423177,2.466207956,1.919879153,2.748617551,2.276047091,2.334781908,2.225506206,3.072138799,2.806720631,3.354867863,3.459372931,3.401372346,3.749449618,3.240167965,3.338842945,7.366484131,3.814213091,3.066505158,1.752809244,1.847988589,1.993889399,1.813031622,1.829508863,1.822920077,1.699887098,1.618651608,1.316691318,2.629911148,2.7303761,2.365081526,2.247257281,2.258826723,2.517748075,2.970075266,2.622895272,3.135302964,3.141948394,3.586292146,3.878402266,3.194671611,3.399471817,real
5.951371442,3.313644573,2.638641769,1.761863788,1.310562848,0.695949306,0.999670833,0.886609592,0.921425082,0.565762982,2.186464352,2.007275507,2.300849,2.433053102,2.298657373,2.002232322,2.298303581,2.503874634,2.550140255,2.858432429,2.854743345,3.322062083,3.398146033,3.737441639,3.730777758,3.309085302,6.498830423,4.582162131,3.335722218,2.432015495,1.811109203,1.749423171,1.826911089,1.898605565,1.259263597,1.076084188,2.081423826,2.175805692,1.849701668,1.909318467,1.79470515,2.186785589,2.103376367,2.331926788,2.047481517,2.565027971,3.00655857,3.298206945,3.522183512,3.801404396,3.706387157,3.418986152,real
7.001156434,3.299573724,2.040190852,2.102299512,1.33579643,0.424895529,1.119199735,1.009960649,0.575562406,0.806647486,1.483463628,1.62416918,2.512917582,2.022067694,1.933149464,1.516329286,1.486518557,2.471933569,2.402691565,2.579241847,2.800736607,2.933773922,3.374005639,3.30058593,3.392455212,3.189347569,6.723958494,3.010035723,1.804780459,1.371319082,0.720624338,0.010723062,0.887857468,0.470169061,0.923081537,0.663894414,1.446796382,1.646240374,2.219820506,1.804208809,2.015848872,1.815538291,1.465784323,2.14012355,2.227634199,2.736066875,2.699073106,2.850713994,3.332608357,3.458430645,3.402107109,2.910054643,real
7.025593689,3.916084374,3.003317228,2.021470461,1.552600386,1.776141235,1.62908073,1.8850847,1.886427492,1.892481459,1.208331914,1.25195656,1.182721951,2.076046042,2.680228888,2.650518888,1.803977979,2.365540156,2.634953807,2.716407728,3.090133259,3.003035174,3.852271242,4.040988079,3.617470628,3.623902836,7.086392962,3.660814428,2.49426664,2.131186905,1.217274241,1.329547598,1.236204379,1.234256749,1.134202729,1.25145569,1.255428443,1.795077343,1.721168772,2.274812497,2.525973982,2.556804876,1.515981551,2.622709677,2.755462762,2.655955238,2.761122205,3.13940778,3.891646739,3.858545371,3.383073978,3.225612119,real
7.512184699,4.776683291,3.313867227,2.647285146,2.112175927,1.897523479,2.184045304,1.603862436,1.615315275,1.135243399,0.851580332,1.413659604,1.631317863,1.54345698,1.702482172,1.823177743,1.818763467,1.966047305,2.402190437,2.760428954,2.780383101,3.121915257,3.106713841,3.200308622,3.446624166,3.300380616,7.494612967,4.713845937,3.872990986,2.697392632,2.382687063,2.430308636,1.876618241,1.526335622,1.508854744,1.510018207,1.99546462,1.561909945,1.707971219,1.677644629,1.671401974,1.690835721,1.531579062,1.823868716,2.409662242,2.864120402,2.846204909,3.272865953,2.98810422,2.983968244,3.295484755,3.234652074,real
6.461993013,3.337367171,1.064006107,1.194296824,0.48383706,0.746737081,0.911482092,0.819664423,1.600184016,1.470269095,1.224948637,1.68398648,2.07499249,1.611038494,2.177600849,1.795822525,2.202772423,2.031512574,2.740553994,2.580618952,2.811972428,2.703246793,3.318280304,3.553828892,3.477564553,3.724378803,6.71222121,3.435341688,2.709295727,1.862405642,1.1304234,1.130909669,1.540856335,1.17403997,1.638494145,1.597674136,2.073442376,1.894073219,2.328950334,1.815828789,2.31584353,1.639420173,2.167445364,2.11312684,2.661674951,3.140287565,2.46884391,2.68694391,3.519884328,3.684721625,3.438428261,3.283157044,real
5.843040156,3.272634152,2.030498009,1.503303963,0.653994584,0.726682531,0.760963926,0.348976052,1.631211967,1.7547752,1.156232717,1.62465375,1.915786444,2.214952818,2.483324092,2.208613947,1.455391719,1.764479817,2.331531681,2.265695961,2.805067249,3.272149045,3.803567244,3.936506812,3.114122268,3.041181322,6.408837444,4.18425421,3.19095506,2.622415912,1.794470484,1.801772257,1.537431438,1.135772671,1.901449832,1.865256843,1.18963304,1.665040132,1.861910402,2.09469087,2.382328421,2.39977041,2.302538149,2.808486478,2.738325097,2.658505223,2.556746194,3.035842726,3.895595393,4.04680488,3.304563944,3.170092878,real
